time_s,requested_valve,valve,rpm,total_flow_kg_s,chamber_pressure_pa,pump_power_w,minimum_npsh_m,estopped,alarms
1.07,1.0,1.0,27996.244230757253,1.2338558115923313,27859671.209811352,79016.7797906237,39.38196793954544,False,
1.075,1.0,1.0,27996.39750573902,1.236729530527065,27924614.69480849,79201.6814995945,39.38224305975135,False,
1.08,1.0,1.0,27996.544525485573,1.2394240620847965,27985811.178285692,79375.07626836121,39.38250160656635,False,
1.085,1.0,1.0,27996.685545276454,1.241950588333858,28043478.716485906,79537.68108211619,39.38274454403041,False,
1.09,1.0,1.0,27996.82080997311,1.244319593162915,28097822.655333515,79690.16822251261,39.382972784475356,False,
1.095,1.0,1.0,27996.950554444058,1.2465409058886445,28149036.363310084,79833.16805538292,39.38318719072883,False,
1.1,1.0,1.0,27997.075003972714,1.2486237421390978,28197301.92358438,79967.27164466557,39.383388578304675,False,
1.105,1.0,1.0,27997.19437464854,1.2505767421829714,28242790.787446104,80093.03320336572,39.38357771756544,False,
1.11,1.0,1.0,27997.30887374228,1.2524080068643708,28285664.391019292,80210.97239170161,39.38375533584569,False,
1.115,1.0,1.0,27997.418700065846,1.2541251312926787,28326074.737156134,80321.57647195735,39.38392211952689,False,
1.12,1.0,1.0,27997.524044317524,1.2557352364277934,28364164.9443358,80425.30232897072,39.384078716056706,False,
1.125,1.0,1.0,27997.6250894131,1.2572449986922367,28400069.76431665,80522.57836462834,39.38422573590727,False,
1.1300000000000001,1.0,1.0,27997.722010803467,1.2586606777334104,28433916.070214238,80613.80627422032,39.38436375446835,False,
1.135,1.0,1.0,27997.814976779275,1.2599881424515844,28465823.316602744,80699.36271201752,39.38449331387257,False,
1.1400000000000001,1.0,1.0,27997.904148763148,1.2612328954019694,28495903.97316369,80779.60085297562,39.384614924750736,False,
1.145,1.0,1.0,27997.989681589937,1.2624000956724604,28524263.933333896,80854.85185704156,39.38472906791653,False,
1.1500000000000001,1.0,1.0,27998.071723775636,1.2634945803322906,28551002.899334524,80925.42624213354,39.38483619598,False,
1.155,1.0,1.0,27998.150417775196,1.2645208845408802,28576214.744894918,80991.61517148811,39.384936734890374,False,
1.16,1.0,1.0,27998.22590022991,1.2654832604005892,28599987.85691921,81053.6916607137,39.38503108540888,False,
1.165,1.0,1.0,27998.298302204672,1.2663856946318512,28622405.457280062,81111.9117095565,39.38511962451278,False,
1.17,1.0,1.0,27998.367749415534,1.267231925144262,28643545.905862786,81166.51536307359,39.38520270673211,False,
1.175,1.0,1.0,27998.43436244802,1.2680254565725972,28663482.985924337,81217.72770661503,39.38528066542086,False,
1.18,1.0,1.0,27998.498256966486,1.2687695748424286,28682286.172775373,81265.75979874271,39.3853538139645,False,
1.185,1.0,1.0,27998.55954391497,1.2694673608259623,28700020.88673963,81310.80954595673,39.385422446925986,False,
1.19,1.0,1.0,27998.61832970981,1.2701217031449392,28716748.731293436,81353.06252285803,39.385486841132334,False,
1.195,1.0,1.0,27998.674716424448,1.270735310173879,28732527.71723895,81392.69274115114,39.385547256704044,False,
1.2,1.0,1.0,27998.72880196665,1.2713107212936303,28747412.473717947,81429.86337067699,39.385603938029675,False,
1.205,1.0,1.0,27998.780680248514,1.27185031744206,28761454.446828313,81464.727415469,39.38565711468778,False,
1.21,1.0,1.0,27998.83044134953,1.272356331005787,28774702.086563073,81497.42834763686,39.38570700231857,False,
1.215,1.0,1.0,27998.878171672997,1.2728308550941339,28787201.022751424,81528.10070170925,39.38575380344753,False,
1.22,1.0,1.0,27998.92395409605,1.273275852233882,28798994.23064306,81556.87063190211,39.38579770826322,False,
1.225,1.0,1.0,27998.96786811357,1.2736931625210177,28810122.18674073,81583.85643462473,39.385838895351455,False,
1.23,1.0,1.0,27999.009989976188,1.274084511263386,28820623.01545168,81609.16903839255,39.38587753238794,False,
1.235,1.0,1.0,27999.050392822726,1.2744515161460606,28830532.627095968,81632.91246318026,39.385913776791504,False,
1.24,1.0,1.0,27999.089146807164,1.2747956939492382,28839884.847778887,81655.18425112104,39.385947776339925,False,
1.245,1.0,1.0,27999.12631922046,1.275118466846612,28848711.54160551,81676.07587034002,39.38597966975018,False,
1.25,1.0,1.0,27999.161974607385,1.2754211683104342,28857042.725687843,81695.67309359799,39.38600958722512,False,
1.2550000000000001,1.0,1.0,27999.196174878613,1.275705048647828,28864906.67836896,81714.05635331688,39.38603765096824,False,
1.26,1.0,1.0,27999.228979418207,1.2759712801913907,28872330.041063897,81731.3010744603,39.38606397566838,False,
1.2650000000000001,1.0,1.0,27999.26044518673,1.2762209621656766,28879337.914093807,81747.47798665127,39.38608866895582,False,
1.27,1.0,1.0,27999.29062682016,1.276455125249808,28885953.946867935,81762.65341682216,39.38611183183156,False,
1.2750000000000001,1.0,1.0,27999.319576724738,1.2766747358551942,28892200.42274727,81776.88956361136,39.38613355907109,False,
1.28,1.0,1.0,27999.347345168,1.276880700136153,28898098.338904124,81790.24475464597,39.38615393960413,False,
1.285,1.0,1.0,27999.37398036601,1.2770738677501179,28903667.481473546,81802.7736877778,39.38617305687178,False,
1.29,1.0,1.0,27999.399528567134,1.2772550353830703,28908926.49627502,81814.52765727422,39.38619098916228,False,
1.295,1.0,1.0,27999.424034132302,1.2774249500548636,28913892.95536653,81825.55476590228,39.38620780992654,False,
1.3,1.0,1.0,27999.44753961205,1.2775843122181834,28918583.419677697,81835.90012378646,39.38622358807483,False,
1.305,1.0,1.0,27999.47008582041,1.2777337786640337,28923013.497954037,81845.60603486493,39.386238388255435,False,
1.31,1.0,1.0,27999.49171190576,1.2778739652458337,28927197.902230773,81854.71217171854,39.386252271116575,False,
1.315,1.0,1.0,27999.512455418833,1.2780054494334514,28931150.500041686,81863.25573949752,39.386265293552384,False,
1.32,1.0,1.0,27999.53235237787,1.2781287727077975,28934884.363556337,81871.27162962624,39.38627750893402,False,
1.325,1.0,1.0,27999.551437331214,1.278244442805935,28938411.815827556,81878.79256392409,39.38628896732667,False,
1.33,1.0,1.0,27999.569743417247,1.278352935826042,28941744.47432031,81885.84922973946,39.386299715693404,False,
1.335,1.0,1.0,27999.587302421973,1.278454698200977,28944893.291882902,81892.47040665889,39.38630979808651,False,
1.34,1.0,1.0,27999.604144834182,1.2785501485486566,28947868.595311947,81898.6830853156,39.386319255827225,False,
1.345,1.0,1.0,27999.620299898404,1.2786396794069324,28950680.121653557,81904.51257879139,39.38632812767444,False,
1.35,1.0,1.0,27999.635795665687,1.2787236588601867,28953337.05237469,81909.98262707298,39.386336449983034,False,
1.355,1.0,1.0,27999.650659042294,1.2788024320644031,28955848.045530725,81915.11549499724,39.38634425685258,False,
1.36,1.0,1.0,27999.66491583643,1.2788763226770534,28958221.266047753,81919.9320640901,39.38635158026684,False,
1.365,1.0,1.0,27999.678590803058,1.2789456341977463,28960464.41423114,81924.45191868134,39.386358450224755,False,
1.37,1.0,1.0,27999.691707686878,1.2790106512252069,28962584.75260516,81928.69342665168,39.38636489486332,False,
1.375,1.0,1.0,27999.704289263544,1.279071640635813,28964589.1311824,81932.67381514676,39.38637094057297,False,
1.3800000000000001,1.0,1.0,27999.71635737924,1.2791288526885867,28966484.011255667,81936.4092415728,39.38637661210575,False,
1.385,1.0,1.0,27999.72793298858,1.2791825220612316,28968275.487799678,81939.91486016728,39.38638193267694,False,
1.3900000000000001,1.0,1.0,27999.73903619102,1.279232868821522,28969969.310564592,81943.2048844214,39.3863869240603,False,
1.395,1.0,1.0,27999.749686265735,1.2792800993380788,28971570.9039386,81946.29264561259,39.3863916066775,False,
1.4000000000000001,1.0,1.0,27999.759901705125,1.2793244071343208,28973085.385652155,81949.19064768992,39.386395999681994,False,
1.405,1.0,1.0,27999.76970024689,1.2793659736891312,28974517.584392168,81951.91061873964,39.38640012103775,False,
1.41,1.0,1.0,27999.779098904837,1.2794049691875742,28975872.056390367,81954.46355924447,39.386403987593035,False,
1.415,1.0,1.0,27999.788113998457,1.2794415532247752,28977153.101046283,81956.85978733627,39.38640761514971,False,
1.42,1.0,1.0,27999.796761181213,1.279475875465887,28978364.775641654,81959.10898122974,39.386411018528186,False,
1.425,1.0,1.0,27999.805055467743,1.2795080762648914,28979510.909199737,81961.22021901283,39.38641421162839,False,
1.43,1.0,1.0,27999.81301125994,1.2795382872447927,28980595.1155398,81963.20201595893,39.38641720748694,False,
1.435,1.0,1.0,27999.820642371935,1.2795666318416272,28981620.8055741,81965.06235951498,39.38642001833075,False,
1.44,1.0,1.0,27999.827962054107,1.2795932258145373,28982591.19889183,81966.80874211082,39.38642265562735,False,
1.445,1.0,1.0,27999.834983016077,1.2796181777240319,28983509.334671922,81968.44819192533,39.386425130132075,False,
1.45,1.0,1.0,27999.841717448777,1.2796415893804192,28984378.081964053,81969.9873017367,39.38642745193229,False,
1.455,1.0,1.0,27999.848177045624,1.2796635562642733,28985200.149374902,81971.4322559767,39.38642963048896,False,
1.46,1.0,1.0,27999.854373022816,1.2796841679206785,28985978.09419453,81972.78885610032,39.38643167467552,False,
1.465,1.0,1.0,27999.860316138813,1.27970350832889,28986714.33099565,81974.06254437627,39.3864335928144,False,
1.47,1.0,1.0,27999.866016713022,1.2797216562489429,28987411.13973661,81975.25842619652,39.386435392711306,False,
1.475,1.0,1.0,27999.8714846437,1.2797386855466517,28988070.673397195,81976.38129099733,39.38643708168732,False,
1.48,1.0,1.0,27999.87672942516,1.2797546654983436,28988694.965174425,81977.435631878,39.386438666608996,False,
1.485,1.0,1.0,27999.88176016424,1.279769661076595,28989285.935264178,81978.4256639991,39.38644015391666,False,
1.49,1.0,1.0,27999.88658559613,1.2797837332181539,28989845.397252697,81979.35534183565,39.38644154965088,False,
1.495,1.0,1.0,27999.891214099523,1.279796939075161,28990375.064140823,81980.22837535667,39.38644285947731,False,
1.5,1.0,1.0,27999.89565371118,1.2798093322507094,28990876.55402228,81981.04824519868,39.386444088710014,False,
1.5050000000000001,1.0,1.0,27999.899912139877,1.2798209630197255,28991351.39543622,81981.81821689475,39.386445242333295,False,
1.51,1.0,1.0,27999.903996779787,1.2798318785360778,28991801.032412957,81982.5413542189,39.386446325022206,False,
1.5150000000000001,1.0,1.0,27999.907914723324,1.2798421230267822,28992226.829230703,81983.2205317003,39.386447341161784,False,
1.52,1.0,1.0,27999.911672773454,1.2798517379741041,28992630.07490017,81983.85844635955,39.38644829486506,False,
1.5250000000000001,1.0,1.0,27999.915277455522,1.2798607622863098,28993011.987392753,81984.45762871492,39.38644918998996,False,
1.53,1.0,1.0,27999.918735028557,1.2798692324577827,28993373.71762725,81985.02045310446,39.38645003015518,False,
1.5350000000000001,1.0,1.0,27999.922051496163,1.2798771827191602,28993716.35322904,81985.54914736643,39.38645081875503,False,
1.54,1.0,1.0,27999.925232616923,1.2798846451781183,28994040.922074966,81986.045801918,39.386451558973384,False,
1.545,1.0,1.0,27999.928283914414,1.2798916499513844,28994348.395636298,81986.51237826972,39.38645225379678,False,
1.55,1.0,1.0,27999.931210686802,1.279898225288528,28994639.692131426,81986.95071701084,39.38645290602665,False,
1.555,1.0,1.0,27999.934018016018,1.2799043976880409,28994915.679499336,81987.36254529851,39.386453518290814,False,
1.56,1.0,1.0,27999.936710776605,1.2799101920061857,28995177.178204153,81987.74948388172,39.386454093054326,False,
1.565,1.0,1.0,27999.93929364417,1.279915631559068,28995424.963880565,81988.1130536889,39.386454632629494,False,
1.57,1.0,1.0,27999.94177110351,1.2799207382183506,28995659.769829232,81988.45468200638,39.38645513918545,False,
1.575,1.0,1.0,27999.944147456386,1.2799255325010077,28995882.289370872,81988.7757082732,39.38645561475699,False,
1.58,1.0,1.0,27999.94642682901,1.2799300336534918,28996093.17806712,81989.077389516,39.38645606125294,False,
1.585,1.0,1.0,27999.948613179207,1.2799342597306607,28996293.055815846,81989.36090544664,39.38645648046398,False,
1.59,1.0,1.0,27999.95071030326,1.2799382276697895,28996482.508828126,81989.62736324334,39.38645687406994,False,
1.595,1.0,1.0,27999.952721842543,1.2799419533599776,28996662.091493666,81989.87780203506,39.38645724364675,False,
1.6,1.0,1.0,27999.954651289816,1.2799454517072357,28996832.328141086,81990.11319710757,39.38645759067283,False,
1.605,1.0,1.0,27999.956501995297,1.2799487366955202,28996993.714699063,81990.33446384882,39.38645791653518,False,
1.61,1.0,1.0,27999.958277172485,1.2799518214439716,28997146.720264025,81990.5424614491,39.38645822253501,False,
1.615,1.0,1.0,27999.959979903724,1.279954718260591,28997291.78857974,81990.73799637216,39.38645850989312,False,
1.62,1.0,1.0,27999.96161314558,1.2799574386925772,28997429.33943384,81990.92182561087,39.386458779754825,False,
1.625,1.0,1.0,27999.96317973395,1.279959993573531,28997559.769975998,81991.09465974098,39.38645903319471,False,
1.6300000000000001,1.0,1.0,27999.964682389,1.2799623930677253,28997683.45596225,81991.25716578562,39.38645927122096,False,
1.635,1.0,1.0,27999.966123719874,1.2799646467116208,28997800.75292967,81991.40996990242,39.38645949477947,False,
1.6400000000000001,1.0,1.0,27999.96750622926,1.2799667634527996,28997911.997305356,81991.55365990396,39.386459704757776,False,
1.645,1.0,1.0,27999.968832317685,1.2799687516864786,28998017.50745345,81991.6887876219,39.3864599019886,False,
1.6500000000000001,1.0,1.0,27999.97010428772,1.2799706192897529,28998117.584663734,81991.81587112509,39.38646008725329,False,
1.655,1.0,1.0,27999.971324347967,1.279972373653709,28998212.514085133,81991.93539679993,39.386460261284974,False,
1.6600000000000001,1.0,1.0,27999.972494616894,1.2799740217135434,28998302.565607186,81992.0478213022,39.386460424771585,False,
1.665,1.0,1.0,27999.97361712651,1.2799755699768083,28998387.994692523,81992.15357338783,39.386460578358616,False,
1.67,1.0,1.0,27999.9746938259,1.2799770245499031,28998469.04316304,81992.25305563043,39.3864607226518,False,
1.675,1.0,1.0,27999.975726584606,1.2799783911629188,28998545.939942442,81992.34664603278,39.38646085821952,False,
1.68,1.0,1.0,27999.976717195867,1.2799796751929389,28998618.90175761,81992.43469953813,39.38646098559516,False,
1.685,1.0,1.0,27999.977667379742,1.2799808816858937,28998688.13380108,81992.51754944859,39.38646110527924,False,
1.69,1.0,1.0,27999.978578786096,1.279982015377057,28998753.830356896,81992.59550875545,39.38646121774149,False,
1.695,1.0,1.0,27999.979452997468,1.2799830807102694,28998816.175391827,81992.6688713873,39.38646132342272,False,
1.7,1.0,1.0,27999.980291531796,1.2799840818559685,28998875.343113948,81992.7379133811,39.386461422736616,False,
1.705,1.0,1.0,27999.981095845083,1.2799850227280993,28998931.4985004,81992.80289398092,39.38646151607143,False,
1.71,1.0,1.0,27999.981867333907,1.2799859069999755,28998984.79779607,81992.86405666864,39.386461603791545,False,
1.715,1.0,1.0,27999.982607337854,1.2799867381191568,28999035.3889848,81992.92163013121,39.386461686238945,False,
1.72,1.0,1.0,27999.98331714184,1.2799875193214003,28999083.412234694,81992.97582916805,39.38646176373461,False,
1.725,1.0,1.0,27999.98399797834,1.279988253643751,28999129.00031896,81993.02685554237,39.38646183657981,False,
1.73,1.0,1.0,27999.98465102953,1.2799889439368153,28999172.279013645,81993.07489878015,39.38646190505732,False,
1.735,1.0,1.0,27999.985277429347,1.2799895928762766,28999213.36747359,81993.12013691981,39.38646196943255,False,
1.74,1.0,1.0,27999.98587826545,1.2799902029736965,28999252.37858777,81993.1627372155,39.386462029954664,False,
1.745,1.0,1.0,27999.986454581103,1.2799907765866436,28999289.41931521,81993.20285679706,39.38646208685751,False,
1.75,1.0,1.0,27999.987007377,1.2799913159281984,28999324.591002543,81993.24064328943,39.38646214036064,False,
1.7550000000000001,1.0,1.0,27999.987537613,1.279991823075866,28999357.98968423,81993.27623539386,39.38646219067012,False,
1.76,1.0,1.0,27999.98804620978,1.279992299979938,28999389.70636643,81993.30976343318,39.38646223797944,False,
1.7650000000000001,1.0,1.0,27999.988534050448,1.279992748471336,28999419.827295367,81993.34134986364,39.386462282470205,False,
1.77,1.0,1.0,27999.989001982074,1.279993170268969,28999448.43421113,81993.37110975523,39.38646232431294,False,
1.7750000000000001,1.0,1.0,27999.989450817153,1.2799935669866362,28999475.604587685,81993.3991512424,39.38646236366773,False,
1.78,1.0,1.0,27999.989881335034,1.2799939401395002,28999501.41185981,81993.42557594698,39.38646240068488,False,
1.7850000000000001,1.0,1.0,27999.990294283245,1.279994291150162,28999525.92563778,81993.45047937537,39.38646243550551,False,
1.79,1.0,1.0,27999.990690378814,1.2799946213543594,28999549.21191038,81993.47395129097,39.386462468262124,False,
1.795,1.0,1.0,27999.99107030951,1.2799949320063104,28999571.333236944,81993.49607606392,39.38646249907914,False,
1.8,1.0,1.0,27999.991434735028,1.2799952242837305,28999592.348929033,81993.51693299934,39.386462528073395,False,
1.805,1.0,1.0,27999.991784288137,1.2799954992925349,28999612.315222263,81993.53659664543,39.38646255535458,False,
1.81,1.0,1.0,27999.9921195758,1.2799957580712535,28999631.285438906,81993.55513708259,39.38646258102573,False,
1.815,1.0,1.0,27999.99244118019,1.2799960015951721,28999649.3101417,81993.57262019487,39.3864626051836,False,
1.82,1.0,1.0,27999.99274965973,1.2799962307802162,28999666.437279396,81993.58910792474,39.38646262791903,False,
1.825,1.0,1.0,27999.99304555005,1.2799964464865956,28999682.712324474,81993.60465851212,39.38646264931737,False,
1.83,1.0,1.0,27999.993329364934,1.279996649522226,28999698.178403463,81993.6193267192,39.38646266945876,False,
1.835,1.0,1.0,27999.993601597173,1.279996840645936,28999712.876420278,81993.63316404083,39.386462688418476,False,
1.84,1.0,1.0,27999.993862719464,1.2799970205704776,28999726.845172934,81993.64621890266,39.38646270626722,False,
1.845,1.0,1.0,27999.994113185214,1.2799971899653522,28999740.121464025,81993.65853684673,39.38646272307141,False,
1.85,1.0,1.0,27999.99435342932,1.2799973494594585,28999752.740205288,81993.6701607059,39.38646273889343,False,
1.855,1.0,1.0,27999.994583868935,1.2799974996435821,28999764.73451658,81993.68113076754,39.386462753791896,False,
1.86,1.0,1.0,27999.994804904185,1.2799976410727274,28999776.13581958,81993.69148492735,39.386462767821854,False,
1.865,1.0,1.0,27999.995016918863,1.2799977742683073,28999786.9739265,81993.70125883353,39.38646278103503,False,
1.87,1.0,1.0,27999.995220281115,1.2799978997201984,28999797.277124062,81993.71048602252,39.38646279348003,False,
1.875,1.0,1.0,27999.995415344034,1.279998017888669,28999807.072253015,81993.71919804602,39.3864628052025,False,
1.8800000000000001,1.0,1.0,27999.995602446335,1.279998129206188,28999816.384783424,81993.72742459066,39.38646281624535,False,
1.885,1.0,1.0,27999.995781912887,1.2799982340791238,28999825.238885976,81993.73519359007,39.38646282664889,False,
1.8900000000000001,1.0,1.0,27999.99595405531,1.2799983328893365,28999833.657499492,81993.74253133041,39.386462836451,False,
1.895,1.0,1.0,27999.99611917251,1.2799984259956747,28999841.662394863,81993.74946254924,39.38646284568728,False,
1.9000000000000001,1.0,1.0,27999.99627755119,1.2799985137353769,28999849.27423562,81993.75601052839,39.386462854391176,False,
1.905,1.0,1.0,27999.996429466344,1.2799985964253913,28999856.51263529,81993.76219718141,39.38646286259414,False,
1.9100000000000001,1.0,1.0,27999.99657518176,1.2799986743636094,28999863.396211725,81993.76804313544,39.38646287032572,False,
1.915,1.0,1.0,27999.996714950452,1.2799987478300279,28999869.94263857,81993.77356780818,39.386462877613695,False,
1.92,1.0,1.0,27999.996849015108,1.2799988170878371,28999876.16869402,81993.77878948039,39.38646288448417,False,
1.925,1.0,1.0,27999.996977608513,1.279998882384443,28999882.09030702,81993.78372536362,39.38646289096169,False,
1.93,1.0,1.0,27999.99710095395,1.2799989439524266,28999887.722601015,81993.78839166422,39.38646289706932,False,
1.935,1.0,1.0,27999.99721926559,1.2799990020104446,28999893.079935424,81993.7928036431,39.38646290282876,False,
1.94,1.0,1.0,27999.997332748873,1.2799990567640742,28999898.17594493,81993.79697567229,39.3864629082604,False,
1.945,1.0,1.0,27999.99744160084,1.2799991084066078,28999903.02357672,81993.80092128763,39.38646291338341,False,
1.95,1.0,1.0,27999.997546010498,1.2799991571197962,28999907.635125753,81993.80465323865,39.38646291821583,False,
1.955,1.0,1.0,27999.997646159143,1.2799992030745493,28999912.02226821,81993.8081835352,39.386462922774605,False,
1.96,1.0,1.0,27999.997742220665,1.2799992464315917,28999916.19609319,81993.8115234914,39.38646292707569,False,
1.965,1.0,1.0,27999.997834361868,1.2799992873420798,28999920.16713275,81993.81468376679,39.38646293113407,False,
1.97,1.0,1.0,27999.997922742736,1.279999325948179,28999923.94539037,81993.81767440522,39.38646293496385,False,
1.975,1.0,1.0,27999.99800751673,1.2799993623836086,28999927.54036795,81993.8205048712,39.3864629385783,False,
1.98,1.0,1.0,27999.998088831057,1.2799993967741503,28999930.961091407,81993.82318408412,39.38646294198989,False,
1.985,1.0,1.0,27999.9981668269,1.2799994292381285,28999934.21613492,81993.82572045049,39.38646294521037,False,
1.99,1.0,1.0,27999.998241639685,1.279999459886859,28999937.31364394,81993.82812189402,39.38646294825077,False,
1.995,1.0,1.0,27999.998313399326,1.2799994888250712,28999940.261356995,81993.83039588435,39.38646295112148,False,
2.0,1.0,1.0,27999.998382230413,1.2799995161513054,28999943.066626366,81993.83254946343,39.38646295383228,False,
